Outlet_ID,Distributor_ID,Outlet_Type,Outlet_Size,Cooler_Count,constraint_flag,volume_cv,historical_max_volume,Maximum_Monthly_Liters,incremental_volume,Trade_Spend_LKR,Spend_Type
OUT_05682,DIST_W_01,Eatery,Large,3,0,1.291,373,951,578,1381.64,promotional
OUT_00067,DIST_W_02,Grocery,Small,1,0,1.195,367,946,578,1380.98,discount
OUT_04898,DIST_W_03,SMMT,Large,5,0,1.222,345,923,578,1380.6,merchandising
OUT_01851,DIST_W_01,Kiosk,Large,5,0,1.208,343,921,578,1380.36,merchandising
OUT_03679,DIST_W_03,Kiosk,Small,0,0,1.403,64,642,578,1380.1,merchandising
OUT_00069,DIST_W_02,Grocery,Small,0,0,1.175,376,954,578,1380.1,discount
OUT_07938,DIST_W_02,Pharmacy,Large,4,0,1.211,359,937,577,1379.81,merchandising
OUT_01654,DIST_W_01,Bakery,Large,2,0,1.211,365,943,577,1379.36,promotional
OUT_07317,DIST_W_01,Kiosk,Large,5,0,1.232,362,939,577,1379.36,merchandising
OUT_00230,DIST_W_03,Eatery,Small,0,0,1.241,371,948,577,1377.91,merchandising
OUT_05846,DIST_W_02,Hotel,Large,3,0,1.229,385,962,577,1377.81,promotional
OUT_00238,DIST_W_03,Bakery,Small,0,0,1.229,385,962,576,1377.23,merchandising
OUT_04887,DIST_W_02,SMMT,Large,2,0,1.251,348,925,576,1377.19,merchandising
OUT_00190,DIST_W_03,Hotel,Small,0,0,1.283,384,961,576,1376.69,merchandising
OUT_05836,DIST_W_03,Eatery,Medium,1,0,1.234,180,756,576,1376.3,promotional
OUT_04814,DIST_W_02,Kiosk,Large,2,0,1.282,362,939,576,1375.95,merchandising
OUT_03690,DIST_W_03,Grocery,Small,1,0,1.193,88,665,576,1375.9,discount
OUT_04005,DIST_W_03,Kiosk,Large,4,0,1.262,375,951,575,1374.68,merchandising
OUT_05565,DIST_W_02,SMMT,Large,2,0,1.192,333,909,575,1374.21,merchandising
OUT_07830,DIST_W_01,Grocery,Large,3,0,1.236,373,949,575,1374.16,discount
OUT_05351,DIST_W_02,Kiosk,Large,4,0,1.212,355,931,575,1373.95,merchandising
OUT_00264,DIST_W_03,Bakery,Medium,2,0,1.234,358,933,575,1373.84,promotional
OUT_01197,DIST_W_01,Grocery,Large,2,0,1.218,349,924,575,1373.38,discount
OUT_05658,DIST_W_03,Hotel,Large,3,0,1.203,357,932,575,1373.38,promotional
OUT_05082,DIST_W_01,Eatery,Medium,1,0,1.3,139,714,575,1372.76,promotional
OUT_00164,DIST_W_02,Pharmacy,Small,0,0,1.179,382,957,574,1372.54,merchandising
OUT_02181,DIST_W_01,Pharmacy,Large,2,0,1.215,339,914,574,1372.1,merchandising
OUT_07451,DIST_W_03,Bakery,Large,2,0,1.242,348,923,574,1372.08,promotional
OUT_06432,DIST_W_03,Grocery,Large,3,0,1.248,385,959,574,1372.0,discount
OUT_00773,DIST_W_02,Pharmacy,Large,2,0,1.229,358,933,574,1371.65,merchandising
OUT_01757,DIST_W_01,Eatery,Large,5,0,1.198,381,955,573,1370.21,promotional
OUT_05552,DIST_W_02,Bakery,Large,4,0,1.215,369,942,573,1369.75,promotional
OUT_00283,DIST_W_03,Pharmacy,Small,1,0,1.206,346,919,573,1368.35,merchandising
OUT_06529,DIST_W_02,Hotel,Large,4,0,1.204,339,912,573,1368.18,promotional
OUT_00730,DIST_W_01,Pharmacy,Medium,1,0,1.233,137,711,573,1368.15,merchandising
OUT_03333,DIST_W_01,Eatery,Large,2,0,1.228,385,958,573,1368.11,promotional
OUT_00325,DIST_W_02,Hotel,Medium,1,0,1.223,382,955,572,1367.64,promotional
OUT_05679,DIST_W_02,Hotel,Medium,1,0,1.23,169,742,572,1367.63,promotional
OUT_00141,DIST_W_01,Pharmacy,Medium,2,0,1.226,357,929,572,1367.48,merchandising
OUT_05459,DIST_W_02,SMMT,Large,3,0,1.218,375,948,572,1367.39,merchandising
OUT_08015,DIST_W_02,Eatery,Large,3,0,1.242,366,939,572,1367.38,promotional
OUT_00397,DIST_W_02,Pharmacy,Medium,1,0,1.22,385,958,572,1367.24,merchandising
OUT_07867,DIST_W_03,SMMT,Large,2,0,1.174,352,924,572,1366.88,merchandising
OUT_08606,DIST_W_01,Eatery,Large,4,0,1.171,325,897,572,1366.01,promotional
OUT_05850,DIST_W_01,Bakery,Medium,2,0,1.218,171,743,572,1365.91,promotional
OUT_07012,DIST_W_02,Kiosk,Large,4,0,1.286,365,937,571,1365.28,merchandising
OUT_04478,DIST_W_03,Grocery,Large,2,0,1.226,355,927,571,1365.09,discount
OUT_03191,DIST_W_03,Eatery,Large,5,0,1.216,354,926,571,1364.83,promotional
OUT_07480,DIST_W_01,Grocery,Large,4,0,1.183,365,937,571,1364.49,discount
OUT_06798,DIST_W_02,Hotel,Large,3,0,1.2,365,936,571,1364.08,promotional
OUT_00216,DIST_W_01,Kiosk,Small,0,0,1.219,385,956,571,1363.95,merchandising
OUT_07077,DIST_W_01,Kiosk,Small,0,0,0.873,35,606,571,1363.7,merchandising
OUT_00703,DIST_W_02,Bakery,Medium,1,0,1.23,167,738,571,1363.35,promotional
OUT_00153,DIST_W_03,Eatery,Medium,2,0,1.225,344,915,571,1363.16,promotional
OUT_07067,DIST_W_01,Hotel,Medium,2,0,1.309,201,772,570,1363.06,promotional
OUT_08850,DIST_W_03,Bakery,Large,4,0,1.222,367,938,570,1362.35,promotional
OUT_02428,DIST_W_03,Pharmacy,Medium,2,0,1.32,180,751,570,1362.25,merchandising
OUT_02154,DIST_W_02,SMMT,Small,0,0,1.261,83,653,570,1361.86,merchandising
OUT_03709,DIST_W_03,Grocery,Large,2,0,1.226,369,940,570,1361.63,discount
OUT_00122,DIST_W_01,Grocery,Medium,1,0,1.225,339,909,570,1361.59,discount
OUT_00194,DIST_W_01,Eatery,Medium,1,0,1.219,379,950,570,1361.19,promotional
OUT_00371,DIST_W_03,Hotel,Small,1,0,1.183,357,927,570,1361.03,promotional
OUT_03889,DIST_W_01,Bakery,Medium,2,0,1.217,176,746,570,1360.93,promotional
OUT_05486,DIST_W_01,Bakery,Large,2,0,1.238,380,950,570,1360.78,promotional
OUT_00396,DIST_W_03,Bakery,Small,0,0,1.237,377,946,569,1360.14,merchandising
OUT_00881,DIST_W_01,SMMT,Large,2,0,1.206,359,929,569,1359.85,merchandising
OUT_00183,DIST_W_03,Eatery,Small,0,0,1.231,350,920,569,1359.6,merchandising
OUT_02591,DIST_W_03,Grocery,Large,2,0,1.236,370,939,569,1359.38,discount
OUT_00170,DIST_W_02,Pharmacy,Small,0,0,1.176,384,954,569,1359.36,merchandising
OUT_00392,DIST_W_02,Pharmacy,Medium,2,0,1.229,378,948,569,1359.19,merchandising
OUT_02538,DIST_W_01,Pharmacy,Large,3,0,1.287,348,918,569,1358.93,merchandising
OUT_06645,DIST_W_02,Eatery,Large,5,0,1.221,363,932,569,1358.78,promotional
OUT_07138,DIST_W_01,Grocery,Large,5,0,1.222,382,952,569,1358.7,discount
OUT_00745,DIST_W_03,Eatery,Medium,1,0,1.207,175,744,569,1358.48,promotional
OUT_00098,DIST_W_03,Pharmacy,Small,0,0,1.204,344,913,568,1358.06,merchandising
OUT_08025,DIST_W_02,Pharmacy,Large,3,0,1.18,340,908,568,1358.05,merchandising
OUT_02668,DIST_W_02,Kiosk,Large,4,0,1.184,349,917,568,1357.24,merchandising
OUT_08362,DIST_W_03,Pharmacy,Large,4,0,1.225,342,911,568,1356.9,merchandising
OUT_06135,DIST_W_01,Eatery,Large,2,0,1.204,349,917,568,1356.76,promotional
OUT_00066,DIST_W_01,Hotel,Medium,1,0,1.238,373,941,568,1356.59,promotional
OUT_08241,DIST_W_01,Pharmacy,Large,5,0,1.26,379,947,567,1355.71,merchandising
OUT_00262,DIST_W_01,Bakery,Small,0,0,1.223,376,944,567,1355.6,merchandising
OUT_05692,DIST_W_01,Kiosk,Large,3,0,1.209,383,950,567,1355.59,merchandising
OUT_08717,DIST_W_02,Bakery,Medium,1,0,1.421,202,769,567,1354.89,promotional
